Id,Prediction
5782,16
5783,16
5784,16
5785,16
5786,16
5787,16
5788,16
5789,16
5790,16
5791,16
5792,16
5793,16
5794,16
5795,16
5796,16
5797,16
5798,16
5799,16
5800,16
5801,16
5802,16
5803,16
5804,16
5805,16
5806,16
5807,16
5808,16
5809,16
5810,16
5811,16
5812,16
5813,16
5814,16
5815,16
5816,16
5817,16
5818,16
5819,16
5820,16
5821,16
5822,16
5823,16
5824,16
5825,64
5826,64
5827,64
5828,64
5829,64
5830,64
5831,64
5832,64
5833,64
5834,64
5835,64
5836,64
5837,64
5838,64
5839,64
5840,64
5841,64
5842,64
5843,64
5844,64
5845,64
5846,64
5847,64
5848,64
5849,64
5850,64
5851,64
5852,64
5853,64
5854,64
5855,64
5856,64
5857,64
5858,64
5859,64
5860,64
5861,64
5862,64
5863,64
5864,64
5865,64
5866,64
5867,64
5868,64
5869,64
5870,64
5871,64
5872,64
5873,64
5874,64
5875,64
5876,64
5877,64
5878,64
5879,64
5880,64
5881,64
5882,64
5883,64
5884,64
5885,64
5886,64
5887,64
5888,64
5889,10
5890,10
5891,10
5892,10
5893,10
5894,10
5895,10
5896,10
5897,10
5898,10
5899,10
5900,10
5901,10
5902,10
5903,10
5904,10
5905,10
5906,10
5907,10
5908,10
5909,10
5910,10
5911,10
5912,10
5913,10
5914,10
5915,10
5916,10
5917,10
5918,10
5919,10
5920,10
5921,10
5922,10
5923,10
5924,10
5925,10
5926,10
5927,10
5928,10
5929,10
5930,10
5931,10
5932,10
5933,10
5934,10
5935,10
5936,10
5937,10
5938,10
5939,10
5940,10
5941,10
5942,10
5943,10
5944,10
5945,10
5946,10
5947,10
5948,10
5949,10
5950,10
5951,10
5952,10
5953,114
5954,114
5955,114
5956,114
5957,114
5958,114
5959,114
5960,114
5961,114
5962,114
5963,114
5964,114
5965,114
5966,114
5967,114
5968,114
5969,114
5970,114
5971,114
5972,114
5973,114
5974,114
5975,114
5976,114
5977,114
5978,114
5979,114
5980,114
5981,114
5982,114
5983,114
5984,114
5985,114
5986,114
5987,114
5988,114
5989,114
5990,114
5991,114
5992,114
5993,114
5994,114
5995,114
5996,114
5997,114
5998,114
5999,114
6000,114
6001,114
6002,114
6003,114
6004,114
6005,114
6006,114
6007,114
6008,114
6009,114
6010,114
6011,114
6012,114
6013,114
6014,114
6015,114
6016,114
6017,54
6018,54
6019,54
6020,54
6021,54
6022,54
6023,54
6024,54
6025,54
6026,54
6027,54
6028,54
6029,54
6030,54
6031,54
6032,54
6033,54
6034,54
6035,54
6036,54
6037,54
6038,54
6039,54
6040,54
6041,54
6042,54
6043,54
6044,54
6045,54
6046,54
6047,54
6048,54
6049,54
6050,54
6051,54
6052,54
6053,54
6054,54
6055,54
6056,54
6057,54
6058,54
6059,54
6060,54
6061,54
6062,54
6063,54
6064,54
6065,54
6066,54
6067,54
6068,54
6069,54
6070,54
6071,54
6072,54
6073,54
6074,54
6075,54
6076,54
6077,54
6078,54
6079,54
6080,54
6081,54
6082,54
6083,54
6084,54
6085,54
6086,54
6087,54
6088,54
6089,54
6090,54
6091,54
6092,54
6093,54
6094,54
6095,54
6096,54
6097,54
6098,54
6099,54
6100,54
6101,54
6102,54
6103,54
6104,54
6105,54
6106,54
6107,54
6108,54
6109,54
6110,54
6111,54
6112,54
6113,54
6114,54
6115,54
6116,54
6117,54
6118,54
6119,54
6120,54
6121,54
6122,54
6123,54
6124,54
6125,54
6126,54
6127,54
6128,54
6129,54
6130,54
6131,54
6132,54
6133,54
6134,54
6135,54
6136,54
6137,54
6138,54
6139,54
6140,54
6141,54
6142,54
6143,54
6144,54
6145,40
6146,40
6147,40
6148,40
6149,40
6150,40
6151,40
6152,40
6153,40
6154,40
6155,40
6156,40
6157,40
6158,40
6159,40
6160,40
6161,40
6162,40
6163,40
6164,40
6165,40
6166,40
6167,40
6168,40
6169,40
6170,40
6171,40
6172,40
6173,40
6174,40
6175,40
6176,40
6177,40
6178,40
6179,40
6180,40
6181,40
6182,40
6183,40
6184,40
6185,40
6186,40
6187,40
6188,40
6189,40
6190,40
6191,40
6192,40
6193,40
6194,40
6195,40
6196,40
6197,40
6198,40
6199,40
6200,40
6201,40
6202,40
6203,40
6204,40
6205,40
6206,40
6207,40
6208,40
6209,122
6210,122
6211,122
6212,122
6213,122
6214,122
6215,122
6216,122
6217,122
6218,122
6219,122
6220,122
6221,122
6222,122
6223,122
6224,122
6225,122
6226,122
6227,122
6228,122
6229,122
6230,122
6231,122
6232,122
6233,122
6234,122
6235,122
6236,122
6237,122
6238,122
6239,122
6240,122
6241,122
6242,122
6243,122
6244,122
6245,122
6246,122
6247,122
6248,122
6249,122
6250,122
6251,122
6252,122
6253,122
6254,122
6255,122
6256,122
6257,122
6258,122
6259,122
6260,122
6261,122
6262,122
6263,122
6264,122
6265,122
6266,122
6267,122
6268,122
6269,122
6270,122
6271,122
6272,122
6273,82
6274,82
6275,82
6276,82
6277,82
6278,82
6279,82
6280,82
6281,82
6282,82
6283,82
6284,82
6285,82
6286,82
6287,82
6288,82
6289,82
6290,82
6291,82
6292,82
6293,82
6294,82
6295,82
6296,82
6297,82
6298,82
6299,82
6300,82
6301,82
6302,82
6303,82
6304,82
6305,82
6306,82
6307,82
6308,82
6309,82
6310,82
6311,82
6312,82
6313,82
6314,82
6315,82
6316,82
6317,82
6318,82
6319,82
6320,82
6321,82
6322,82
6323,82
6324,82
6325,82
6326,82
6327,82
6328,82
6329,82
6330,82
6331,82
6332,82
6333,82
6334,82
6335,82
6336,82
6337,74
6338,74
6339,74
6340,74
6341,74
6342,74
6343,74
6344,74
6345,74
6346,74
6347,74
6348,74
6349,74
6350,74
6351,74
6352,74
6353,74
6354,74
6355,74
6356,74
6357,74
6358,74
6359,74
6360,74
6361,74
6362,74
6363,74
6364,74
6365,74
6366,74
6367,74
6368,74
6369,74
6370,74
6371,74
6372,74
6373,74
6374,74
6375,74
6376,74
6377,74
6378,74
6379,74
6380,74
6381,74
6382,74
6383,74
6384,74
6385,74
6386,74
6387,74
6388,74
6389,74
6390,74
6391,74
6392,74
6393,74
6394,74
6395,74
6396,74
6397,74
6398,74
6399,74
6400,74
6401,4
6402,4
6403,4
6404,4
6405,4
6406,4
6407,4
6408,4
6409,4
6410,4
6411,4
6412,4
6413,4
6414,4
6415,4
6416,4
6417,4
6418,4
6419,4
6420,4
6421,4
6422,4
6423,4
6424,4
6425,4
6426,4
6427,4
6428,4
6429,4
6430,4
6431,4
6432,4
6433,4
6434,4
6435,4
6436,4
6437,4
6438,4
6439,4
6440,4
6441,4
6442,4
6443,4
6444,4
6445,4
6446,4
6447,4
6448,4
6449,4
6450,4
6451,4
6452,4
6453,4
6454,4
6455,4
6456,4
6457,4
6458,4
6459,4
6460,4
6461,4
6462,4
6463,4
6464,4
6465,56
6466,56
6467,56
6468,56
6469,56
6470,56
6471,56
6472,56
6473,56
6474,56
6475,56
6476,56
6477,56
6478,56
6479,56
6480,56
6481,56
6482,56
6483,56
6484,56
6485,56
6486,56
6487,56
6488,56
6489,56
6490,56
6491,56
6492,56
6493,56
6494,56
6495,56
6496,56
6497,56
6498,56
6499,56
6500,56
6501,56
6502,56
6503,56
6504,56
6505,56
6506,56
6507,56
6508,56
6509,56
6510,56
6511,56
6512,56
6513,56
6514,56
6515,56
6516,56
6517,56
6518,56
6519,56
6520,56
6521,56
6522,56
6523,56
6524,56
6525,56
6526,56
6527,56
6528,56
6529,104
6530,104
6531,104
6532,104
6533,104
6534,104
6535,104
6536,104
6537,104
6538,104
6539,104
6540,104
6541,104
6542,104
6543,104
6544,104
6545,104
6546,104
6547,104
6548,104
6549,104
6550,104
6551,104
6552,104
6553,104
6554,104
6555,104
6556,104
6557,104
6558,104
6559,104
6560,104
6561,104
6562,104
6563,104
6564,104
6565,104
6566,104
6567,104
6568,104
6569,104
6570,104
6571,104
6572,104
6573,104
6574,104
6575,104
6576,104
6577,104
6578,104
6579,104
6580,104
6581,104
6582,104
6583,104
6584,104
6585,104
6586,104
6587,104
6588,104
6589,104
6590,104
6591,104
6592,104
6593,66
6594,66
6595,66
6596,66
6597,66
6598,66
6599,66
6600,66
6601,66
6602,66
6603,66
6604,66
6605,66
6606,66
6607,66
6608,66
6609,66
6610,66
6611,66
6612,66
6613,66
6614,66
6615,66
6616,66
6617,66
6618,66
6619,66
6620,66
6621,66
6622,66
6623,66
6624,66
6625,66
6626,66
6627,66
6628,66
6629,66
6630,66
6631,66
6632,66
6633,66
6634,66
6635,66
6636,66
6637,66
6638,66
6639,66
6640,66
6641,66
6642,66
6643,66
6644,66
6645,66
6646,66
6647,66
6648,66
6649,66
6650,66
6651,66
6652,66
6653,66
6654,66
6655,66
6656,66
6657,8
6658,8
6659,8
6660,8
6661,8
6662,8
6663,8
6664,8
6665,8
6666,8
6667,8
6668,8
6669,8
6670,8
6671,8
6672,8
6673,8
6674,8
6675,8
6676,8
6677,8
6678,8
6679,8
6680,8
6681,8
6682,8
6683,8
6684,8
6685,8
6686,8
6687,8
6688,8
6689,8
6690,8
6691,8
6692,8
6693,8
6694,8
6695,8
6696,8
6697,8
6698,8
6699,8
6700,8
6701,8
6702,8
6703,8
6704,8
6705,8
6706,8
6707,8
6708,8
6709,8
6710,8
6711,8
6712,8
6713,8
6714,8
6715,8
6716,8
6717,8
6718,8
6719,8
6720,8
6721,38
6722,38
6723,38
6724,38
6725,38
6726,38
6727,38
6728,38
6729,38
6730,38
6731,38
6732,38
6733,38
6734,38
6735,38
6736,38
6737,38
6738,38
6739,38
6740,38
6741,38
6742,38
6743,38
6744,38
6745,38
6746,38
6747,38
6748,38
6749,38
6750,38
6751,38
6752,38
6753,38
6754,38
6755,38
6756,38
6757,38
6758,38
6759,38
6760,38
6761,38
6762,38
6763,38
6764,38
6765,38
6766,38
6767,38
6768,38
6769,38
6770,38
6771,38
6772,38
6773,38
6774,38
6775,38
6776,38
6777,38
6778,38
6779,38
6780,38
6781,38
6782,38
6783,38
6784,38
6785,86
6786,86
6787,86
6788,86
6789,86
6790,86
6791,86
6792,86
6793,86
6794,86
6795,86
6796,86
6797,86
6798,86
6799,86
6800,86
6801,86
6802,86
6803,86
6804,86
6805,86
6806,86
6807,86
6808,86
6809,86
6810,86
6811,86
6812,86
6813,86
6814,86
6815,86
6816,86
6817,86
6818,86
6819,86
6820,86
6821,86
6822,86
6823,86
6824,86
6825,86
6826,86
6827,86
6828,86
6829,86
6830,86
6831,86
6832,86
6833,86
6834,86
6835,86
6836,86
6837,86
6838,86
6839,86
6840,86
6841,86
6842,86
6843,86
6844,86
6845,86
6846,86
6847,86
6848,86
6849,64
6850,64
6851,64
6852,64
6853,64
6854,64
6855,64
6856,64
6857,64
6858,64
6859,64
6860,64
6861,64
6862,64
6863,64
6864,64
6865,64
6866,64
6867,64
6868,64
6869,64
6870,64
6871,64
6872,64
6873,64
6874,64
6875,64
6876,64
6877,64
6878,64
6879,64
6880,64
6881,64
6882,64
6883,64
6884,64
6885,64
6886,64
6887,64
6888,64
6889,64
6890,64
6891,64
6892,64
6893,64
6894,64
6895,64
6896,64
6897,64
6898,64
6899,64
6900,64
6901,64
6902,64
6903,64
6904,64
6905,64
6906,64
6907,64
6908,64
6909,64
6910,64
6911,64
6912,64
6913,74
6914,74
6915,74
6916,74
6917,74
6918,74
6919,74
6920,74
6921,74
6922,74
6923,74
6924,74
6925,74
6926,74
6927,74
6928,74
6929,74
6930,74
6931,74
6932,74
6933,74
6934,74
6935,74
6936,74
6937,74
6938,74
6939,74
6940,74
6941,74
6942,74
6943,74
6944,74
6945,74
6946,74
6947,74
6948,74
6949,74
6950,74
6951,74
6952,74
6953,74
6954,74
6955,74
6956,74
6957,74
6958,74
6959,74
6960,74
6961,74
6962,74
6963,74
6964,74
6965,74
6966,74
6967,74
6968,74
6969,74
6970,74
6971,74
6972,74
6973,74
6974,74
6975,74
6976,74
6977,50
6978,50
6979,50
6980,50
6981,50
6982,50
6983,50
6984,50
6985,50
6986,50
6987,50
6988,50
6989,50
6990,50
6991,50
6992,50
6993,50
6994,50
6995,50
6996,50
6997,50
6998,50
6999,50
7000,50
7001,50
7002,50
7003,50
7004,50
7005,50
7006,50
7007,50
7008,50
7009,50
7010,50
7011,50
7012,50
7013,50
7014,50
7015,50
7016,50
7017,50
7018,50
7019,50
7020,50
7021,50
7022,50
7023,50
7024,50
7025,50
7026,50
7027,50
7028,50
7029,50
7030,50
7031,50
7032,50
7033,50
7034,50
7035,50
7036,50
7037,50
7038,50
7039,50
7040,50
7041,96
7042,96
7043,96
7044,96
7045,96
7046,96
7047,96
7048,96
7049,96
7050,96
7051,96
7052,96
7053,96
7054,96
7055,96
7056,96
7057,96
7058,96
7059,96
7060,96
7061,96
7062,96
7063,96
7064,96
7065,96
7066,96
7067,96
7068,96
7069,96
7070,96
7071,96
7072,96
7073,96
7074,96
7075,96
7076,96
7077,96
7078,96
7079,96
7080,96
7081,96
7082,96
7083,96
7084,96
7085,96
7086,96
7087,96
7088,96
7089,96
7090,96
7091,96
7092,96
7093,96
7094,96
7095,96
7096,96
7097,96
7098,96
7099,96
7100,96
7101,96
7102,96
7103,96
7104,96
7105,24
7106,24
7107,24
7108,24
7109,24
7110,24
7111,24
7112,24
7113,24
7114,24
7115,24
7116,24
7117,24
7118,24
7119,24
7120,24
7121,24
7122,24
7123,24
7124,24
7125,24
7126,24
7127,24
7128,24
7129,24
7130,24
7131,24
7132,24
7133,24
7134,24
7135,24
7136,24
7137,24
7138,24
7139,24
7140,24
7141,24
7142,24
7143,24
7144,24
7145,24
7146,24
7147,24
7148,24
7149,24
7150,24
7151,24
7152,24
7153,24
7154,24
7155,24
7156,24
7157,24
7158,24
7159,24
7160,24
7161,24
7162,24
7163,24
7164,24
7165,24
7166,24
7167,24
7168,24
7169,68
7170,68
7171,68
7172,68
7173,68
7174,68
7175,68
7176,68
7177,68
7178,68
7179,68
7180,68
7181,68
7182,68
7183,68
7184,68
7185,68
7186,68
7187,68
7188,68
7189,68
7190,68
7191,68
7192,68
7193,68
7194,68
7195,68
7196,68
7197,68
7198,68
7199,68
7200,68
7201,68
7202,68
7203,68
7204,68
7205,68
7206,68
7207,68
7208,68
7209,68
7210,68
7211,68
7212,68
7213,68
7214,68
7215,68
7216,68
7217,68
7218,68
7219,68
7220,68
7221,68
7222,68
7223,68
7224,68
7225,68
7226,68
7227,68
7228,68
7229,68
7230,68
7231,68
7232,68
7233,46
7234,46
7235,46
7236,46
7237,46
7238,46
7239,46
7240,46
7241,46
7242,46
7243,46
7244,46
7245,46
7246,46
7247,46
7248,46
7249,46
7250,46
7251,46
7252,46
7253,46
7254,46
7255,46
7256,46
7257,46
7258,46
7259,46
7260,46
7261,46
7262,46
7263,46
7264,46
7265,46
7266,46
7267,46
7268,46
7269,46
7270,46
7271,46
7272,46
7273,46
7274,46
7275,46
7276,46
7277,46
7278,46
7279,46
7280,46
7281,46
7282,46
7283,46
7284,46
7285,46
7286,46
7287,46
7288,46
7289,46
7290,46
7291,46
7292,46
7293,46
7294,46
7295,46
7296,46
7297,122
7298,122
7299,122
7300,122
7301,122
7302,122
7303,122
7304,122
7305,122
7306,122
7307,122
7308,122
7309,122
7310,122
7311,122
7312,122
7313,122
7314,122
7315,122
7316,122
7317,122
7318,122
7319,122
7320,122
7321,122
7322,122
7323,122
7324,122
7325,122
7326,122
7327,122
7328,122
7329,122
7330,122
7331,122
7332,122
7333,122
7334,122
7335,122
7336,122
7337,122
7338,122
7339,122
7340,122
7341,122
7342,122
7343,122
7344,122
7345,122
7346,122
7347,122
7348,122
7349,122
7350,122
7351,122
7352,122
7353,122
7354,122
7355,122
7356,122
7357,122
7358,122
7359,122
7360,122
7361,68
7362,68
7363,68
7364,68
7365,68
7366,68
7367,68
7368,68
7369,68
7370,68
7371,68
7372,68
7373,68
7374,68
7375,68
7376,68
7377,68
7378,68
7379,68
7380,68
7381,68
7382,68
7383,68
7384,68
7385,68
7386,68
7387,68
7388,68
7389,68
7390,68
7391,68
7392,68
7393,68
7394,68
7395,68
7396,68
7397,68
7398,68
7399,68
7400,68
7401,68
7402,68
7403,68
7404,68
7405,68
7406,68
7407,68
7408,68
7409,68
7410,68
7411,68
7412,68
7413,68
7414,68
7415,68
7416,68
7417,68
7418,68
7419,68
7420,68
7421,68
7422,68
7423,68
7424,68
7425,100
7426,100
7427,100
7428,100
7429,100
7430,100
7431,100
7432,100
7433,100
7434,100
7435,100
7436,100
7437,100
7438,100
7439,100
7440,100
7441,100
7442,100
7443,100
7444,100
7445,100
7446,100
7447,100
7448,100
7449,100
7450,100
7451,100
7452,100
7453,100
7454,100
7455,100
7456,100
7457,100
7458,100
7459,100
7460,100
7461,100
7462,100
7463,100
7464,100
7465,100
7466,100
7467,100
7468,100
7469,100
7470,100
7471,100
7472,100
7473,100
7474,100
7475,100
7476,100
7477,100
7478,100
7479,100
7480,100
7481,100
7482,100
7483,100
7484,100
7485,100
7486,100
7487,100
7488,100
7489,2
7490,2
7491,2
7492,2
7493,2
7494,2
7495,2
7496,2
7497,2
7498,2
7499,2
7500,2
7501,2
7502,2
7503,2
7504,2
7505,2
7506,2
7507,2
7508,2
7509,2
7510,2
7511,2
7512,2
7513,2
7514,2
7515,2
7516,2
7517,2
7518,2
7519,2
7520,2
7521,2
7522,2
7523,2
7524,2
7525,2
7526,2
7527,2
7528,2
7529,2
7530,2
7531,2
7532,2
7533,2
7534,2
7535,2
7536,2
7537,2
7538,2
7539,2
7540,2
7541,2
7542,2
7543,2
7544,2
7545,2
7546,2
7547,2
7548,2
7549,2
7550,2
7551,2
7552,2
7553,50
7554,50
7555,50
7556,50
7557,50
7558,50
7559,50
7560,50
7561,50
7562,50
7563,50
7564,50
7565,50
7566,50
7567,50
7568,50
7569,50
7570,50
7571,50
7572,50
7573,50
7574,50
7575,50
7576,50
7577,50
7578,50
7579,50
7580,50
7581,50
7582,50
7583,50
7584,50
7585,50
7586,50
7587,50
7588,50
7589,50
7590,50
7591,50
7592,50
7593,50
7594,50
7595,50
7596,50
7597,50
7598,50
7599,50
7600,50
7601,50
7602,50
7603,50
7604,50
7605,50
7606,50
7607,50
7608,50
7609,50
7610,50
7611,50
7612,50
7613,50
7614,50
7615,50
7616,50
7617,122
7618,122
7619,122
7620,122
7621,122
7622,122
7623,122
7624,122
7625,122
7626,122
7627,122
7628,122
7629,122
7630,122
7631,122
7632,122
7633,122
7634,122
7635,122
7636,122
7637,122
7638,122
7639,122
7640,122
7641,122
7642,122
7643,122
7644,122
7645,122
7646,122
7647,122
7648,122
7649,122
7650,122
7651,122
7652,122
7653,122
7654,122
7655,122
7656,122
7657,122
7658,122
7659,122
7660,122
7661,122
7662,122
7663,122
7664,122
7665,122
7666,122
7667,122
7668,122
7669,122
7670,122
7671,122
7672,122
7673,122
7674,122
7675,122
7676,122
7677,122
7678,122
7679,122
7680,122
7681,116
7682,116
7683,116
7684,116
7685,116
7686,116
7687,116
7688,116
7689,116
7690,116
7691,116
7692,116
7693,116
7694,116
7695,116
7696,116
7697,116
7698,116
7699,116
7700,116
7701,116
7702,116
7703,116
7704,116
7705,116
7706,116
7707,116
7708,116
7709,116
7710,116
7711,116
7712,116
7713,116
7714,116
7715,116
7716,116
7717,116
7718,116
7719,116
7720,116
7721,116
7722,116
7723,116
7724,116
7725,116
7726,116
7727,116
7728,116
7729,116
7730,116
7731,116
7732,116
7733,116
7734,116
7735,116
7736,116
7737,116
7738,116
7739,116
7740,116
7741,116
7742,116
7743,116
7744,116
7745,46
7746,46
7747,46
7748,46
7749,46
7750,46
7751,46
7752,46
7753,46
7754,46
7755,46
7756,46
7757,46
7758,46
7759,46
7760,46
7761,46
7762,46
7763,46
7764,46
7765,46
7766,46
7767,46
7768,46
7769,46
7770,46
7771,46
7772,46
7773,46
7774,46
7775,46
7776,46
7777,46
7778,46
7779,46
7780,46
7781,46
7782,46
7783,46
7784,46
7785,46
7786,46
7787,46
7788,46
7789,46
7790,46
7791,46
7792,46
7793,46
7794,46
7795,46
7796,46
7797,46
7798,46
7799,46
7800,46
7801,46
7802,46
7803,46
7804,46
7805,46
7806,46
7807,46
7808,46
7809,20
7810,20
7811,20
7812,20
7813,20
7814,20
7815,20
7816,20
7817,20
7818,20
7819,20
7820,20
7821,20
7822,20
7823,20
7824,20
7825,20
7826,20
7827,20
7828,20
7829,20
7830,20
7831,20
7832,20
7833,20
7834,20
7835,20
7836,20
7837,20
7838,20
7839,20
7840,20
7841,20
7842,20
7843,20
7844,20
7845,20
7846,20
7847,20
7848,20
7849,20
7850,20
7851,20
7852,20
7853,20
7854,20
7855,20
7856,20
7857,20
7858,20
7859,20
7860,20
7861,20
7862,20
7863,20
7864,20
7865,20
7866,20
7867,20
7868,20
7869,20
7870,20
7871,20
7872,20
7873,10
7874,10
7875,10
7876,10
7877,10
7878,10
7879,10
7880,10
7881,10
7882,10
7883,10
7884,10
7885,10
7886,10
7887,10
7888,10
7889,10
7890,10
7891,10
7892,10
7893,10
7894,10
7895,10
7896,10
7897,10
7898,10
7899,10
7900,10
7901,10
7902,10
7903,10
7904,10
7905,10
7906,10
7907,10
7908,10
7909,10
7910,10
7911,10
7912,10
7913,10
7914,10
7915,10
7916,10
7917,10
7918,10
7919,10
7920,10
7921,10
7922,10
7923,10
7924,10
7925,10
7926,10
7927,10
7928,10
7929,10
7930,10
7931,10
7932,10
7933,10
7934,10
7935,10
7936,10
7937,108
7938,108
7939,108
7940,108
7941,108
7942,108
7943,108
7944,108
7945,108
7946,108
7947,108
7948,108
7949,108
7950,108
7951,108
7952,108
7953,108
7954,108
7955,108
7956,108
7957,108
7958,108
7959,108
7960,108
7961,108
7962,108
7963,108
7964,108
7965,108
7966,108
7967,108
7968,108
7969,108
7970,108
7971,108
7972,108
7973,108
7974,108
7975,108
7976,108
7977,108
7978,108
7979,108
7980,108
7981,108
7982,108
7983,108
7984,108
7985,108
7986,108
7987,108
7988,108
7989,108
7990,108
7991,108
7992,108
7993,108
7994,108
7995,108
7996,108
7997,108
7998,108
7999,108
8000,108
8001,78
8002,78
8003,78
8004,78
8005,78
8006,78
8007,78
8008,78
8009,78
8010,78
8011,78
8012,78
8013,78
8014,78
8015,78
8016,78
8017,78
8018,78
8019,78
8020,78
8021,78
8022,78
8023,78
8024,78
8025,78
8026,78
8027,78
8028,78
8029,78
8030,78
8031,78
8032,78
8033,78
8034,78
8035,78
8036,78
8037,78
8038,78
8039,78
8040,78
8041,78
8042,78
8043,78
8044,78
8045,78
8046,78
8047,78
8048,78
8049,78
8050,78
8051,78
8052,78
8053,78
8054,78
8055,78
8056,78
8057,78
8058,78
8059,78
8060,78
8061,78
8062,78
8063,78
8064,78
8065,46
8066,46
8067,46
8068,46
8069,46
8070,46
8071,46
8072,46
8073,46
8074,46
8075,46
8076,46
8077,46
8078,46
8079,46
8080,46
8081,46
8082,46
8083,46
8084,46
8085,46
8086,46
8087,46
8088,46
8089,46
8090,46
8091,46
8092,46
8093,46
8094,46
8095,46
8096,46
8097,46
8098,46
8099,46
8100,46
8101,46
8102,46
8103,46
8104,46
8105,46
8106,46
8107,46
8108,46
8109,46
8110,46
8111,46
8112,46
8113,46
8114,46
8115,46
8116,46
8117,46
8118,46
8119,46
8120,46
8121,46
8122,46
8123,46
8124,46
8125,46
8126,46
8127,46
8128,46
8129,124
8130,124
8131,124
8132,124
8133,124
8134,124
8135,124
8136,124
8137,124
8138,124
8139,124
8140,124
8141,124
8142,124
8143,124
8144,124
8145,124
8146,124
8147,124
8148,124
8149,124
8150,124
8151,124
8152,124
8153,124
8154,124
8155,124
8156,124
8157,124
8158,124
8159,124
8160,124
8161,124
8162,124
8163,124
8164,124
8165,124
8166,124
8167,124
8168,124
8169,124
8170,124
8171,124
8172,124
8173,124
8174,124
8175,124
8176,124
8177,124
8178,124
8179,124
8180,124
8181,124
8182,124
8183,124
8184,124
8185,124
8186,124
8187,124
8188,124
8189,124
8190,124
8191,124
8192,124
8193,32
8194,32
8195,32
8196,32
8197,32
8198,32
8199,32
8200,32
8201,32
8202,32
8203,32
8204,32
8205,32
8206,32
8207,32
8208,32
8209,32
8210,32
8211,32
8212,32
8213,32
8214,32
8215,32
8216,32
8217,32
8218,32
8219,32
8220,32
8221,32
8222,32
8223,32
8224,32
8225,32
8226,32
8227,32
8228,32
8229,32
8230,32
8231,32
8232,32
8233,32
8234,32
8235,32
8236,32
8237,32
8238,32
8239,32
8240,32
8241,32
8242,32
8243,32
8244,32
8245,32
8246,32
8247,32
8248,32
8249,32
8250,32
8251,32
8252,32
8253,32
8254,32
8255,32
8256,32
8257,6
8258,6
8259,6
8260,6
8261,6
8262,6
8263,6
8264,6
8265,6
8266,6
8267,6
8268,6
8269,6
8270,6
8271,6
8272,6
8273,6
8274,6
8275,6
8276,6
8277,6
8278,6
8279,6
8280,6
8281,6
8282,6
8283,6
8284,6
8285,6
8286,6
8287,6
8288,6
8289,6
8290,6
8291,6
8292,6
8293,6
8294,6
8295,6
8296,6
8297,6
8298,6
8299,6
8300,6
8301,6
8302,6
8303,6
8304,6
8305,6
8306,6
8307,6
8308,6
8309,6
8310,6
8311,6
8312,6
8313,6
8314,6
8315,6
8316,6
8317,6
8318,6
8319,6
8320,6
8321,16
8322,16
8323,16
8324,16
8325,16
8326,16
8327,16
8328,16
8329,16
8330,16
8331,16
8332,16
8333,16
8334,16
8335,16
8336,16
8337,16
8338,16
8339,16
8340,16
8341,16
8342,16
8343,16
8344,16
8345,16
8346,16
8347,16
8348,16
8349,16
8350,16
8351,16
8352,16
8353,16
8354,16
8355,16
8356,16
8357,16
8358,16
8359,16
8360,16
8361,16
8362,16
8363,16
8364,16
8365,16
8366,16
8367,16
8368,16
8369,16
8370,16
8371,16
8372,16
8373,16
8374,16
8375,16
8376,16
8377,16
8378,16
8379,16
8380,16
8381,16
8382,16
8383,16
8384,16
8385,52
8386,52
8387,52
8388,52
8389,52
8390,52
8391,52
8392,52
8393,52
8394,52
8395,52
8396,52
8397,52
8398,52
8399,52
8400,52
8401,52
8402,52
8403,52
8404,52
8405,52
8406,52
8407,52
8408,52
8409,52
8410,52
8411,52
8412,52
8413,52
8414,52
8415,52
8416,52
8417,52
8418,52
8419,52
8420,52
8421,52
8422,52
8423,52
8424,52
8425,52
8426,52
8427,52
8428,52
8429,52
8430,52
8431,52
8432,52
8433,52
8434,52
8435,52
8436,52
8437,52
8438,52
8439,52
8440,52
8441,52
8442,52
8443,52
8444,52
8445,52
8446,52
8447,52
8448,52
8449,50
8450,50
8451,50
8452,50
8453,50
8454,50
8455,50
8456,50
8457,50
8458,50
8459,50
8460,50
8461,50
8462,50
8463,50
8464,50
8465,50
8466,50
8467,50
8468,50
8469,50
8470,50
8471,50
8472,50
8473,50
8474,50
8475,50
8476,50
8477,50
8478,50
8479,50
8480,50
8481,50
8482,50
8483,50
8484,50
8485,50
8486,50
8487,50
8488,50
8489,50
8490,50
8491,50
8492,50
8493,50
8494,50
8495,50
8496,50
8497,50
8498,50
8499,50
8500,50
8501,50
8502,50
8503,50
8504,50
8505,50
8506,50
8507,50
8508,50
8509,50
8510,50
8511,50
8512,50
8513,100
8514,100
8515,100
8516,100
8517,100
8518,100
8519,100
8520,100
8521,100
8522,100
8523,100
8524,100
8525,100
8526,100
8527,100
8528,100
8529,100
8530,100
8531,100
8532,100
8533,100
8534,100
8535,100
8536,100
8537,100
8538,100
8539,100
8540,100
8541,100
8542,100
8543,100
8544,100
8545,100
8546,100
8547,100
8548,100
8549,100
8550,100
8551,100
8552,100
8553,100
8554,100
8555,100
8556,100
8557,100
8558,100
8559,100
8560,100
8561,100
8562,100
8563,100
8564,100
8565,100
8566,100
8567,100
8568,100
8569,100
8570,100
8571,100
8572,100
8573,100
8574,100
8575,100
8576,100
8577,48
8578,48
8579,48
